DEBUG: General     , 1641825166203> LoggerManager.init                  > Initializing...
LOG  : General     , 1641825207135> adding unknown item param "Trajectory" = "Medium"
LOG  : General     , 1641825207136> adding unknown item param "OAL" = "2.3"
LOG  : General     , 1641825207137> adding unknown item param "Melee" = "Base.SS2000_FIRE"
LOG  : General     , 1641825207138> adding unknown item param "Trajectory" = "Medium"
LOG  : General     , 1641825207141> adding unknown item param "OAL" = "2.3"
LOG  : General     , 1641825207141> adding unknown item param "Integral" = "Launcher"
LOG  : General     , 1641825207141> adding unknown item param "Melee" = "Base.K11"
LOG  : General     , 1641825207142> adding unknown item param "DrumMagType" = "Base.556Drum"
LOG  : General     , 1641825207142> adding unknown item param "HEMode" = "Base.K11_HE"
LOG  : General     , 1641825207142> adding unknown item param "INCMode" = "Base.K11_INC"
LOG  : General     , 1641825207143> adding unknown item param "OAL" = "2.3"
LOG  : General     , 1641825207143> adding unknown item param "Integral" = "Launcher"
LOG  : General     , 1641825207144> adding unknown item param "Melee" = "Base.K11"
LOG  : General     , 1641825207144> adding unknown item param "CompAmmo" = "Base.K11_INC"
LOG  : General     , 1641825207145> adding unknown item param "OAL" = "2.3"
LOG  : General     , 1641825207145> adding unknown item param "Integral" = "Launcher"
LOG  : General     , 1641825207146> adding unknown item param "Melee" = "Base.K11"
LOG  : General     , 1641825207146> adding unknown item param "CompAmmo" = "Base.K11_HE"
LOG  : General     , 1641825207148> adding unknown item param "OAL" = "1.9"
LOG  : General     , 1641825207148> adding unknown item param "Melee" = "Base.MCX_Spear_Melee"
LOG  : General     , 1641825207149> adding unknown item param "DrumMagType" = "Base.556Drum"
LOG  : General     , 1641825207149> adding unknown item param "HEMode" = "Base.MCX_Spear_HE"
LOG  : General     , 1641825207149> adding unknown item param "INCMode" = "Base.MCX_Spear_INC"
LOG  : General     , 1641825207150> adding unknown item param "Melee" = "Base.MCX_Spear"
LOG  : General     , 1641825207151> adding unknown item param "HEMode" = "Base.MCX_Spear_HE"
LOG  : General     , 1641825207151> adding unknown item param "INCMode" = "Base.MCX_Spear_INC"
LOG  : General     , 1641825207153> adding unknown item param "Melee" = "Base.MCX_Spear"
LOG  : General     , 1641825207153> adding unknown item param "CompAmmo" = "Base.MCX_Spear_INC"
LOG  : General     , 1641825207156> adding unknown item param "Melee" = "Base.MCX_Spear"
LOG  : General     , 1641825207156> adding unknown item param "CompAmmo" = "Base.MCX_Spear_HE"
LOG  : General     , 1641825207159> adding unknown item param "OAL" = "1.9"
LOG  : General     , 1641825207161> adding unknown item param "OAL" = "2.1"
LOG  : General     , 1641825207162> adding unknown item param "OAL" = "2.4"
LOG  : General     , 1641825207164> adding unknown item param "OAL" = "3.0"
LOG  : General     , 1641825207167> adding unknown item param "OAL" = "2.9"
LOG  : General     , 1641825207168> adding unknown item param "OAL" = "3.1"
LOG  : General     , 1641825207170> adding unknown item param "OAL" = "3.2"
LOG  : General     , 1641825207173> adding unknown item param "OAL" = "1.1"
LOG  : General     , 1641825207175> ERROR: module "Base" imports itself
LOG  : General     , 1641825207186> adding unknown item param "OAL" = "0.6"
LOG  : General     , 1641825207187> adding unknown item param "ExtMagType" = "Base.45ExtClip"
LOG  : General     , 1641825207189> adding unknown item param "OAL" = "0.7"
LOG  : General     , 1641825207190> adding unknown item param "ExtMagType" = "Base.45ExtClip"
LOG  : General     , 1641825207191> adding unknown item param "OAL" = "2.3"
LOG  : General     , 1641825207193> adding unknown item param "ExtMagType" = "Base.45ExtClip"
LOG  : General     , 1641825207195> adding unknown item param "OAL" = "0.6"
LOG  : General     , 1641825207196> adding unknown item param "ExtMagType" = "Base.45ExtClip"
LOG  : General     , 1641825207197> adding unknown item param "OAL" = "0.6"
LOG  : General     , 1641825207199> adding unknown item param "ExtMagType" = "Base.45ExtClip"
LOG  : General     , 1641825207203> adding unknown item param "OAL" = "0.6"
LOG  : General     , 1641825207204> adding unknown item param "ExtMagType" = "Base.45ExtClip"
LOG  : General     , 1641825207206> adding unknown item param "OAL" = "0.5"
LOG  : General     , 1641825207206> adding unknown item param "ExtMagType" = "Base.45DSExtClip"
LOG  : General     , 1641825207208> adding unknown item param "DrumMagType" = "Base.45Drum"
LOG  : General     , 1641825207216> adding unknown item param "OAL" = "2.5"
LOG  : General     , 1641825207217> adding unknown item param "ExtMagType" = "Base.22ExtClip"
LOG  : General     , 1641825207217> adding unknown item param "DrumMagType" = "Base.22Drum"
LOG  : General     , 1641825207219> adding unknown item param "OAL" = "2.4"
LOG  : General     , 1641825207220> adding unknown item param "ExtMagType" = "Base.22ExtClip"
LOG  : General     , 1641825207220> adding unknown item param "DrumMagType" = "Base.22Drum"
LOG  : General     , 1641825207222> adding unknown item param "OAL" = "2.0"
LOG  : General     , 1641825207224> adding unknown item param "OAL" = "2.3"
LOG  : General     , 1641825207226> adding unknown item param "OAL" = "0.6"
LOG  : General     , 1641825207228> adding unknown item param "OAL" = "0.6"
LOG  : General     , 1641825207230> adding unknown item param "OAL" = "1.0"
LOG  : General     , 1641825207232> adding unknown item param "OAL" = "2.2"
LOG  : General     , 1641825207233> adding unknown item param "OAL" = "0.7"
LOG  : General     , 1641825207234> adding unknown item param "ExtMagType" = "Base.CP33ExtClip"
LOG  : General     , 1641825207236> adding unknown item param "OAL" = "2.4"
LOG  : General     , 1641825207238> adding unknown item param "OAL" = "0.5"
LOG  : General     , 1641825207239> adding unknown item param "ExtMagType" = "Base.22ExtClip"
LOG  : General     , 1641825207247> adding unknown item param "OAL" = "0.9"
LOG  : General     , 1641825207248> adding unknown item param "ExtMagType" = "Base.9mmExtClip"
LOG  : General     , 1641825207248> adding unknown item param "DrumMagType" = "Base.9mmDrum"
LOG  : General     , 1641825207250> adding unknown item param "OAL" = "2.1"
LOG  : General     , 1641825207250> adding unknown item param "ExtMagType" = "Base.45DSExtClip"
LOG  : General     , 1641825207251> adding unknown item param "DrumMagType" = "Base.45Drum"
LOG  : General     , 1641825207252> adding unknown item param "OAL" = "2.2"
LOG  : General     , 1641825207253> adding unknown item param "ExtMagType" = "Base.45DSExtClip"
LOG  : General     , 1641825207253> adding unknown item param "DrumMagType" = "Base.45Drum"
LOG  : General     , 1641825207255> adding unknown item param "OAL" = "2.1"
LOG  : General     , 1641825207256> adding unknown item param "ExtMagType" = "Base.45DSExtClip"
LOG  : General     , 1641825207256> adding unknown item param "DrumMagType" = "Base.45Drum"
LOG  : General     , 1641825207257> adding unknown item param "OAL" = "2.4"
LOG  : General     , 1641825207258> adding unknown item param "ExtMagType" = "Base.45DSExtClip"
LOG  : General     , 1641825207258> adding unknown item param "DrumMagType" = "Base.45Drum"
LOG  : General     , 1641825207260> adding unknown item param "OAL" = "2.4"
LOG  : General     , 1641825207260> adding unknown item param "ExtMagType" = "Base.45DSExtClip"
LOG  : General     , 1641825207260> adding unknown item param "DrumMagType" = "Base.45Drum"
LOG  : General     , 1641825207261> adding unknown item param "Fold" = "Base.Model55_Fold"
LOG  : General     , 1641825207263> adding unknown item param "OAL" = "1.5"
LOG  : General     , 1641825207263> adding unknown item param "ExtMagType" = "Base.45DSExtClip"
LOG  : General     , 1641825207264> adding unknown item param "DrumMagType" = "Base.45Drum"
LOG  : General     , 1641825207264> adding unknown item param "Fold" = "Base.Model55_Stock"
LOG  : General     , 1641825207265> adding unknown item param "OAL" = "2.3"
LOG  : General     , 1641825207266> adding unknown item param "Fold" = "Base.Calico_M900_Fold"
LOG  : General     , 1641825207267> adding unknown item param "OAL" = "1.9"
LOG  : General     , 1641825207268> adding unknown item param "Fold" = "Base.Calico_M900_Stock"
LOG  : General     , 1641825207270> adding unknown item param "OAL" = "0.9"
LOG  : General     , 1641825207272> adding unknown item param "OAL" = "2.4"
LOG  : General     , 1641825207278> adding unknown item param "OAL" = "0.5"
LOG  : General     , 1641825207278> adding unknown item param "ClipType" = "Base.38Speed"
LOG  : General     , 1641825207279> adding unknown item param "CompAmmo" = "Base.GP100_2_357"
LOG  : General     , 1641825207280> adding unknown item param "OAL" = "0.5"
LOG  : General     , 1641825207280> adding unknown item param "ClipType" = "Base.357Speed"
LOG  : General     , 1641825207281> adding unknown item param "CompAmmo" = "Base.GP100_2"
LOG  : General     , 1641825207282> adding unknown item param "OAL" = "0.6"
LOG  : General     , 1641825207282> adding unknown item param "ClipType" = "Base.38Speed"
LOG  : General     , 1641825207283> adding unknown item param "CompAmmo" = "Base.GP100_4_357"
LOG  : General     , 1641825207284> adding unknown item param "OAL" = "0.6"
LOG  : General     , 1641825207285> adding unknown item param "ClipType" = "Base.357Speed"
LOG  : General     , 1641825207285> adding unknown item param "CompAmmo" = "Base.GP100_4"
LOG  : General     , 1641825207287> adding unknown item param "OAL" = "0.8"
LOG  : General     , 1641825207287> adding unknown item param "ClipType" = "Base.38Speed"
LOG  : General     , 1641825207288> adding unknown item param "CompAmmo" = "Base.GP100_6_357"
LOG  : General     , 1641825207289> adding unknown item param "OAL" = "0.8"
LOG  : General     , 1641825207290> adding unknown item param "ClipType" = "Base.357Speed"
LOG  : General     , 1641825207290> adding unknown item param "CompAmmo" = "Base.GP100_6"
LOG  : General     , 1641825207292> adding unknown item param "OAL" = "0.4"
LOG  : General     , 1641825207293> adding unknown item param "ClipType" = "Base.38Speed"
LOG  : General     , 1641825207293> adding unknown item param "CompAmmo" = "Base.K6S_357"
LOG  : General     , 1641825207294> adding unknown item param "OAL" = "0.4"
LOG  : General     , 1641825207297> adding unknown item param "ClipType" = "Base.357Speed"
LOG  : General     , 1641825207297> adding unknown item param "CompAmmo" = "Base.K6S"
LOG  : General     , 1641825207300> adding unknown item param "OAL" = "2.4"
LOG  : General     , 1641825207300> adding unknown item param "CompAmmo" = "Base.Marlin_1894_357"
LOG  : General     , 1641825207302> adding unknown item param "OAL" = "2.4"
LOG  : General     , 1641825207303> adding unknown item param "CompAmmo" = "Base.Marlin_1894"
LOG  : General     , 1641825207306> adding unknown item param "OAL" = "2.3"
LOG  : General     , 1641825207309> adding unknown item param "OAL" = "0.8"
LOG  : General     , 1641825207310> adding unknown item param "ClipType" = "Base.44Speed"
LOG  : General     , 1641825207311> adding unknown item param "OAL" = "2.1"
LOG  : General     , 1641825207312> adding unknown item param "ClipType" = "Base.44Speed"
LOG  : General     , 1641825207313> adding unknown item param "OAL" = "0.7"
LOG  : General     , 1641825207315> adding unknown item param "OAL" = "0.7"
LOG  : General     , 1641825207321> adding unknown item param "OAL" = "1.1"
LOG  : General     , 1641825207321> adding unknown item param "ExtMagType" = "Base.9mmExtClip"
LOG  : General     , 1641825207322> adding unknown item param "DrumMagType" = "Base.9mmDrum"
LOG  : General     , 1641825207322> adding unknown item param "Fold" = "Base.MP7_Stock"
LOG  : General     , 1641825207323> adding unknown item param "OAL" = "1.7"
LOG  : General     , 1641825207324> adding unknown item param "ExtMagType" = "Base.9mmExtClip"
LOG  : General     , 1641825207324> adding unknown item param "DrumMagType" = "Base.9mmDrum"
LOG  : General     , 1641825207324> adding unknown item param "Fold" = "Base.MP7"
LOG  : General     , 1641825207325> adding unknown item param "OAL" = "1.0"
LOG  : General     , 1641825207326> adding unknown item param "ExtMagType" = "Base.9mmExtClip"
LOG  : General     , 1641825207326> adding unknown item param "DrumMagType" = "Base.9mmDrum"
LOG  : General     , 1641825207326> adding unknown item param "Fold" = "Base.Jatimatic_Stock"
LOG  : General     , 1641825207328> adding unknown item param "OAL" = "1.5"
LOG  : General     , 1641825207328> adding unknown item param "ExtMagType" = "Base.9mmExtClip"
LOG  : General     , 1641825207329> adding unknown item param "DrumMagType" = "Base.9mmDrum"
LOG  : General     , 1641825207329> adding unknown item param "Fold" = "Base.Jatimatic"
LOG  : General     , 1641825207330> adding unknown item param "OAL" = "2.0"
LOG  : General     , 1641825207331> adding unknown item param "ExtMagType" = "Base.9mmExtClip"
LOG  : General     , 1641825207331> adding unknown item param "DrumMagType" = "Base.9mmDrum"
LOG  : General     , 1641825207332> adding unknown item param "OAL" = "2.0"
LOG  : General     , 1641825207333> adding unknown item param "ExtMagType" = "Base.9mmExtClip"
LOG  : General     , 1641825207333> adding unknown item param "DrumMagType" = "Base.9mmDrum"
LOG  : General     , 1641825207335> adding unknown item param "OAL" = "2.0"
LOG  : General     , 1641825207335> adding unknown item param "ExtMagType" = "Base.9mmExtClip"
LOG  : General     , 1641825207335> adding unknown item param "DrumMagType" = "Base.9mmDrum"
LOG  : General     , 1641825207339> adding unknown item param "OAL" = "3.0"
LOG  : General     , 1641825207340> adding unknown item param "OAL" = "3.7"
LOG  : General     , 1641825207343> adding unknown item param "OAL" = "3.8"
LOG  : General     , 1641825207345> adding unknown item param "OAL" = "3.8"
LOG  : General     , 1641825207347> adding unknown item param "OAL" = "2.5"
LOG  : General     , 1641825207348> adding unknown item param "OAL" = "3.8"
LOG  : General     , 1641825207351> adding unknown item param "OAL" = "0.5"
LOG  : General     , 1641825207352> adding unknown item param "OAL" = "0.5"
LOG  : General     , 1641825207354> adding unknown item param "OAL" = "1.3"
LOG  : General     , 1641825207356> adding unknown item param "OAL" = "1.7"
LOG  : General     , 1641825207362> adding unknown item param "OAL" = "2.5"
LOG  : General     , 1641825207363> adding unknown item param "DrumMagType" = "Base.545Drum"
LOG  : General     , 1641825207363> adding unknown item param "Melee" = "Base.AK74_Melee"
LOG  : General     , 1641825207364> adding unknown item param "Melee" = "Base.AK74"
LOG  : General     , 1641825207366> adding unknown item param "OAL" = "2.5"
LOG  : General     , 1641825207366> adding unknown item param "DrumMagType" = "Base.545Drum"
LOG  : General     , 1641825207366> adding unknown item param "Fold" = "Base.AKS74_Fold"
